Sliding Window Attention is enabled but not implemented for `eager`; unexpected results may be encountered.
Some weights of Qwen2ForCausalLM were not initialized from the model checkpoint at /data/ztay632/models/Qwen2.5-1.5B-Instruct and are newly initialized: ['action_head.head.bias', 'action_head.head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Sliding Window Attention is enabled but not implemented for `eager`; unexpected results may be encountered.
Some weights of Qwen2ForCausalLM were not initialized from the model checkpoint at /data/ztay632/models/Qwen2.5-1.5B-Instruct and are newly initialized: ['action_head.head.bias', 'action_head.head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Unsloth 2025.3.19 patched 28 layers with 28 QKV layers, 28 O layers and 28 MLP layers.
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /data/ztay632/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/740312add88f781978c0658806c59bc2815b9866 (last modified on Wed Aug 19 14:31:04 2026).

Map:   0%|          | 0/7473 [00:00<?, ? examples/s]
Map:  60%|██████    | 4500/7473 [00:00<00:00, 35581.60 examples/s]
Map: 100%|██████████| 7473/7473 [00:00<00:00, 51343.60 examples/s]
Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 7,473 | Num Epochs = 1 | Total steps = 7,473
O^O/ \_/ \    Batch size per device = 2 | Gradient accumulation steps = 1
\        /    Data Parallel GPUs = 1 | Total batch size (2 x 1 x 1) = 2
 "-____-"     Trainable parameters = 9,235,458/1,552,952,836 (0.59% trained)
wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
wandb: Tracking run with wandb version 0.25.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /data/ztay632/wandb/wandb/offline-run-20260819_212903-706i2fjn
wandb: Detected [huggingface_hub.inference] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/

  0%|          | 0/7473 [00:00<?, ?it/s]
  0%|          | 1/7473 [00:20<42:17:37, 20.38s/it]
                                                   
  0%|          | 1/7473 [00:20<42:17:37, 20.38s/it]
  0%|          | 2/7473 [00:30<29:20:15, 14.14s/it]
                                                   
  0%|          | 2/7473 [00:30<29:20:15, 14.14s/it]
  0%|          | 3/7473 [00:40<25:39:59, 12.37s/it]
                                                   
  0%|          | 3/7473 [00:40<25:39:59, 12.37s/it]
  0%|          | 4/7473 [00:50<23:24:03, 11.28s/it]
                                                   
  0%|          | 4/7473 [00:50<23:24:03, 11.28s/it]
  0%|          | 5/7473 [00:59<22:05:38, 10.65s/it]
                                                   
  1%|          | 44/7473 [07:25<21:24:30, 10.37s/it]
  1%|          | 45/7473 [07:34<20:59:23, 10.17s/it]
                                                    

  1%|          | 45/7473 [07:34<20:59:23, 10.17s/it]
  1%|          | 46/7473 [07:42<19:32:32,  9.47s/it]
                                                    

  1%|          | 46/7473 [07:42<19:32:32,  9.47s/it]
  1%|          | 47/7473 [07:50<18:31:07,  8.98s/it]
                                                    

  1%|          | 47/7473 [07:50<18:31:07,  8.98s/it]
  1%|          | 48/7473 [08:00<19:15:03,  9.33s/it]
                                                    

  1%|          | 48/7473 [08:00<19:15:03,  9.33s/it]
  1%|          | 49/7473 [08:10<19:43:47,  9.57s/it]
                                                    

  1%|          | 49/7473 [08:10<19:43:47,  9.57s/it]
  1%|          | 50/7473 [08:21<20:13:12,  9.81s/it]
                                                    

  1%|          | 50/7473 [08:21<20:13:12,  9.81s/it]
  1%|          | 51/7473 [08:31<20:24:05,  9.90s/it]
                                                    

  1%|          | 51/7473 [08:31<20:24:05,  9.90s/it]
  1%|          | 52/7473 [08:41<20:38:35, 10.01s/it]
                                                    

  1%|          | 52/7473 [08:41<20:38:35, 10.01s/it]
  1%|          | 53/7473 [08:51<20:30:35,  9.95s/it]
                                                    

  1%|          | 53/7473 [08:51<20:30:35,  9.95s/it]
  1%|          | 54/7473 [09:01<20:29:30,  9.94s/it]
                                                    

  1%|          | 54/7473 [09:01<20:29:30,  9.94s/it]
  1%|          | 55/7473 [09:11<20:23:35,  9.90s/it]
                                                    

  1%|          | 55/7473 [09:11<20:23:35,  9.90s/it]
  1%|          | 56/7473 [09:21<20:42:45, 10.05s/it]
                                                    

  1%|          | 56/7473 [09:21<20:42:45, 10.05s/it]
  1%|          | 57/7473 [09:31<20:53:55, 10.15s/it]
                                                    

  1%|          | 57/7473 [09:31<20:53:55, 10.15s/it]
  1%|          | 58/7473 [09:42<21:24:13, 10.39s/it]
                                                    

  1%|          | 58/7473 [09:42<21:24:13, 10.39s/it]
